ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
10006,ASTR,6420,1,Lecture,"3","Nicole Gugliucci","MoTuWeThFr 1:00PM - 3:15PM","Astronomy Bldg 265","Life Beyond the Earth Concepts","",Open,0,5,0
10007,ASTR,6480,1,Lecture,"3","Rachael Beaton","MoTuWeThFr 1:00PM - 3:15PM","Astronomy Bldg 265","Introduction to Cosmology Concepts","",Open,0,5,0
11291,ASTR,9995,1,Independent Study,"3 - 12","Richard Bradley","TBA","TBA","Supervised Research","",Open,0,30,0
11292,ASTR,9995,2,Independent Study,"3 - 12","Kelsey Johnson","TBA","TBA","Supervised Research","",Open,0,30,0
11293,ASTR,9995,3,Independent Study,"3 - 12","Steven Majewski","TBA","TBA","Supervised Research","",Open,0,30,0
11294,ASTR,9995,4,Independent Study,"3 - 12","Brian Mason","TBA","TBA","Supervised Research","",Open,0,30,0
11295,ASTR,9995,5,Independent Study,"3 - 12","Scott Ransom","TBA","TBA","Supervised Research","",Open,0,30,0
11296,ASTR,9995,6,Independent Study,"3 - 12","Craig Sarazin","TBA","TBA","Supervised Research","",Open,0,30,0
11297,ASTR,9995,7,Independent Study,"3 - 12","Michael Skrutskie","TBA","TBA","Supervised Research","",Open,0,30,0
11312,ASTR,9999,1,Independent Study,"3 - 12","Aaron Evans, Crystal Brogan","TBA","TBA","Non-Topical Research","",Open,0,30,0
11303,ASTR,9999,2,Independent Study,"3 - 12","Philip Arras","TBA","TBA","Non-Topical Research","",Open,1,30,0
11304,ASTR,9999,3,Independent Study,"3 - 12","James Braatz","TBA","TBA","Non-Topical Research","",Open,1,30,0
11305,ASTR,9999,4,Independent Study,"3 - 12","Richard Bradley","TBA","TBA","Non-Topical Research","",Open,3,30,0
11306,ASTR,9999,5,Independent Study,"3 - 12","Remy Indebetouw","TBA","TBA","Non-Topical Research","",Open,1,30,0
11307,ASTR,9999,6,Independent Study,"3 - 12","Kelsey Johnson","TBA","TBA","Non-Topical Research","",Open,2,30,0
11308,ASTR,9999,7,Independent Study,"3 - 12","Steven Majewski","TBA","TBA","Non-Topical Research","",Open,5,30,0
11309,ASTR,9999,8,Independent Study,"3 - 12","Scott Ransom","TBA","TBA","Non-Topical Research","",Open,2,30,0
11310,ASTR,9999,9,Independent Study,"3 - 12","Craig Sarazin","TBA","TBA","Non-Topical Research","",Open,3,30,0
11311,ASTR,9999,10,Independent Study,"3 - 12","Michael Skrutskie","TBA","TBA","Non-Topical Research","",Open,2,30,0
11314,ASTR,9999,11,Independent Study,"3 - 12","Roger Chevalier","TBA","TBA","Non-Topical Research","",Open,1,30,0
11315,ASTR,9999,12,Independent Study,"3 - 12","John Hawley","TBA","TBA","Non-Topical Research","",Open,1,30,0
11316,ASTR,9999,13,Independent Study,"3 - 12","Zhi-Yun Li","TBA","TBA","Non-Topical Research","",Open,1,30,0
11317,ASTR,9999,14,Independent Study,"3 - 12","Brian Mason","TBA","TBA","Non-Topical Research","",Open,0,30,0
11747,ASTR,9999,15,Independent Study,"3 - 12","Robert O'Connell","TBA","TBA","Non-Topical Research","",Open,1,30,0
11748,ASTR,9999,16,Independent Study,"3 - 12","Aaron Evans","TBA","TBA","Non-Topical Research","",Open,1,30,0
12136,ASTR,9999,17,Independent Study,"3 - 12","Timothy Bastian","TBA","TBA","Non-Topical Research","",Open,1,30,0
12299,BIMS,5559,1,Lecture,"1 - 4","Staff","TBA","TBA","New Course in Biomedical Sciences","Colloq. in Reproductive Health",Open,0,30,0
12278,BIMS,9998,1,Independent Study,"1 - 12","Norbert Leitinger","TBA","TBA","Non-Topical Research","",Open,7,30,0
12279,BIMS,9998,2,Independent Study,"1 - 12","Robert Nakamoto","TBA","TBA","Non-Topical Research","",Open,0,30,0
12212,BIOC,9995,1,Independent Study,"3 - 12","Aaron Mackey","TBA","TBA","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0
12213,BIOC,9995,2,Independent Study,"3 - 12","Marie-Louise Hammarskjold","TBA","TBA","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0
11028,BIOC,9998,1,Independent Study,"3 - 12","David Auble","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0
11029,BIOC,9998,2,Independent Study,"3 - 12","Patrick Concannon","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0
11030,BIOC,9998,3,Independent Study,"3 - 12","Anindya Dutta","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11031,BIOC,9998,4,Independent Study,"3 - 12","Daniel Foltz","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,2,30,0
11032,BIOC,9998,5,Independent Study,"3 - 12","Patrick Grant","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11033,BIOC,9998,6,Independent Study,"3 - 12","Barry Gumbiner","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11034,BIOC,9998,7,Independent Study,"3 - 12","Joel Hockensmith","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,6,30,0
11035,BIOC,9998,8,Independent Study,"3 - 12","Coleen McNamara","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0
11036,BIOC,9998,9,Independent Study,"3 - 12","Bryce Paschal","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0
11037,BIOC,9998,10,Independent Study,"3 - 12","Jeffrey Smith","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,2,30,0
11038,BIOC,9998,11,Independent Study,"3 - 12","David Wotton","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0
11109,BIOC,9998,12,Independent Study,"3 - 12","Lukas Tamm","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11110,BIOC,9998,13,Independent Study,"3 - 12","Ira Hall","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0
12210,BIOC,9998,14,Independent Study,"3 - 12","Aaron Mackey","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
12211,BIOC,9998,15,Independent Study,"3 - 12","Marie-Louise Hammarskjold","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
11013,BIOC,9999,1,Independent Study,"3 - 12","David Auble","TBA","TBA","Non-Topical Research","",Open,2,30,0
11014,BIOC,9999,2,Independent Study,"3 - 12","Daniel Burke","TBA","TBA","Non-Topical Research","",Open,1,30,0
11015,BIOC,9999,3,Independent Study,"3 - 12","Stefan Bekiranov","TBA","TBA","Non-Topical Research","",Open,1,30,0
11016,BIOC,9999,4,Independent Study,"3 - 12","John Bushweller","TBA","TBA","Non-Topical Research","",Open,0,30,0
11017,BIOC,9999,5,Independent Study,"3 - 12","Anindya Dutta","TBA","TBA","Non-Topical Research","",Open,5,30,0
11018,BIOC,9999,6,Independent Study,"3 - 12","Patrick Grant","TBA","TBA","Non-Topical Research","",Open,4,30,0
11019,BIOC,9999,7,Independent Study,"3 - 12","Joel Hockensmith","TBA","TBA","Non-Topical Research","",Open,0,30,0
11020,BIOC,9999,8,Independent Study,"3 - 12","Marty Mayo","TBA","TBA","Non-Topical Research","",Open,4,30,0
11021,BIOC,9999,9,Independent Study,"3 - 12","Donald Hunt","TBA","TBA","Non-Topical Research","",Open,1,30,0
11024,BIOC,9999,10,Independent Study,"3 - 12","Gary Owens","TBA","TBA","Non-Topical Research","",Open,0,30,0
11025,BIOC,9999,11,Independent Study,"3 - 12","Bryce Paschal","TBA","TBA","Non-Topical Research","",Open,1,30,0
11022,BIOC,9999,12,Independent Study,"3 - 12","Lucy Pemberton","TBA","TBA","Non-Topical Research","",Open,0,30,0
11111,BIOC,9999,13,Independent Study,"3 - 12","Sepideh Khorasanizadeh","TBA","TBA","Non-Topical Research","",Open,1,30,0
11112,BIOC,9999,14,Independent Study,"3 - 12","Jeffrey Smith","TBA","TBA","Non-Topical Research","",Open,1,30,0
11113,BIOC,9999,15,Independent Study,"3 - 12","Peter Stukenberg","TBA","TBA","Non-Topical Research","",Open,3,30,0
11114,BIOC,9999,16,Independent Study,"3 - 12","Michael Timko","TBA","TBA","Non-Topical Research","",Open,0,30,0
11115,BIOC,9999,17,Independent Study,"3 - 12","David Wotton","TBA","TBA","Non-Topical Research","",Open,2,30,0
11138,BIOC,9999,18,Independent Study,"3 - 12","Patrick Concannon","TBA","TBA","Non-Topical Research","",Open,1,30,0
12092,BIOC,9999,19,Independent Study,"3 - 12","Daniel Foltz","TBA","TBA","Non-Topical Research","",Open,1,30,0
12214,BIOC,9999,20,Independent Study,"3 - 12","Aaron Mackey","TBA","TBA","Non-Topical Research","",Open,0,30,0
12215,BIOC,9999,21,Independent Study,"3 - 12","Marie-Louise Hammarskjold","TBA","TBA","Non-Topical Research","",Open,0,30,0
10082,BIOL,2010,1,Lecture,"3","David Kittlesen","MoTuWeThFr 10:00AM - 12:15PM","Gilmer Hall 190","Introduction to Biology: Cell Biology and Genetics","",Open,48,75,0
10083,BIOL,2020,1,Lecture,"3","Mark Kopeny","MoTuWeThFr 9:00AM - 11:15AM","Gilmer Hall 190","Introduction to Biology: Organismal and Evolutionary Biology","",Open,29,50,0
10084,BIOL,2030,1,Lecture,"2","David Kittlesen","MoTuWeThFr 1:00PM - 4:30PM","Gilmer Hall 166","Introduction to Biology: Cell Biology and Genetics Laboratory","",Open,40,48,0
10085,BIOL,2040,1,Lecture,"2","Mark Kopeny","MoTuWeThFr 12:00PM - 3:30PM","Gilmer Hall 166","Introduction to Biology: Organismal and Evolutionary Biology Laboratory","",Open,28,48,0
10008,BIOL,2060,1,Lecture,"3","Theodore Homyk","MoTuWeThFr 9:00AM - 11:15AM","Gilmer Hall 141","Human Physiology and Anatomy I","",Open,29,30,0
10009,BIOL,2061,1,Laboratory,"1","Theodore Homyk","MoTuWeThFr 1:00PM - 4:00PM","Gilmer Hall 149","Human Physiology and Anatomy I Laboratory","",Open,10,20,0
10010,BIOL,2070,1,Lecture,"3","Theodore Homyk","MoTuWeThFr 9:00AM - 11:15AM","Gilmer Hall 141","Human Physiology and Anatomy II","",Open,34,35,0
10011,BIOL,2071,1,Laboratory,"1","Theodore Homyk","MoTuWeThFr 1:00PM - 4:00PM","Gilmer Hall 149","Human Physiology and Anatomy II Laboratory","",Open,12,20,0
10012,BIOL,3120,1,Lecture,"3","Emily Lilly","MoTuWeThFr 9:00AM - 11:15AM","Rouss Hall 410","Fundamentals of Microbiology","",Open,46,48,0
10836,BIOL,3510,1,Laboratory,"3","Edmund Brodie","MoTuWeThFr 8:00AM - 5:00PM","Mtn Lake Biological Station","Field Biology at Mountain Lake Biological Station","Field Methods in Wildlife Ecol",Open,9,12,0
10837,BIOL,4510,1,Laboratory,"4","Edmund Brodie","MoTuWeThFr 8:00AM - 5:00PM","Mtn Lake Biological Station","Field Biology at Mountain Lake Biological Station","Fish Ecology",Open,5,12,0
10838,BIOL,4510,2,Laboratory,"4","Edmund Brodie","MoTuWeThFr 8:00AM - 5:00PM","Mtn Lake Biological Station","Field Biology at Mountain Lake Biological Station","Biology of Invasive Species",Open,3,12,0
10839,BIOL,4510,3,Laboratory,"4","Edmund Brodie","MoTuWeThFr 8:00AM - 5:00PM","Mtn Lake Biological Station","Field Biology at Mountain Lake Biological Station","Plant Conservation & Diversity",Open,5,12,0
10840,BIOL,4510,4,Laboratory,"4","Edmund Brodie","MoTuWeThFr 8:00AM - 5:00PM","Mtn Lake Biological Station","Field Biology at Mountain Lake Biological Station","Field Biology for Science Educ",Open,0,12,0
10841,BIOL,4510,5,Laboratory,"3","Edmund Brodie","MoTuWeThFr 8:00AM - 5:00PM","Mtn Lake Biological Station","Field Biology at Mountain Lake Biological Station","Field Herpetology",Open,8,12,0
10086,BIOL,4650,1,Lecture,"3","W Wormington","MoTuWeThFr 9:00AM - 11:15AM","Gilmer Hall 166","Molecular Biology of Human Disease","",Open,6,30,0
11963,BIOL,4911,1,Independent Study,"2","David Kittlesen","TBA","TBA","Independent Research 1","",Open,1,100,0
11964,BIOL,4911,2,Independent Study,"2","David Kittlesen","TBA","TBA","Independent Research 1","",Open,0,100,0
11965,BIOL,4911,3,Independent Study,"2","George Bloom","TBA","TBA","Independent Research 1","",Open,0,100,0
11966,BIOL,4911,4,Independent Study,"2","George Bloom","TBA","TBA","Independent Research 1","",Open,0,100,0
11973,BIOL,4911,5,Independent Study,"2","Robert Kretsinger","TBA","TBA","Independent Research 1","",Open,0,100,0
11974,BIOL,4911,6,Independent Study,"2","Robert Kretsinger","TBA","TBA","Independent Research 1","",Open,0,100,0
12200,BIOL,4911,7,Independent Study,"2","W Wormington","TBA","TBA","Independent Research 1","",Open,0,100,0
11967,BIOL,4912,1,Independent Study,"2","David Kittlesen","TBA","TBA","Independent Research II","",Closed,1,1,0
11968,BIOL,4912,2,Independent Study,"2","David Kittlesen","TBA","TBA","Independent Research II","",Open,0,100,0
11969,BIOL,4912,3,Independent Study,"2","George Bloom","TBA","TBA","Independent Research II","",Open,0,100,0
11970,BIOL,4912,4,Independent Study,"2","George Bloom","TBA","TBA","Independent Research II","",Open,0,100,0
11971,BIOL,4912,5,Independent Study,"2","Robert Kretsinger","TBA","TBA","Independent Research II","",Open,0,100,0
11972,BIOL,4912,6,Independent Study,"2","Robert Kretsinger","TBA","TBA","Independent Research II","",Open,0,100,0
12111,BIOL,4912,7,Independent Study,"2","Laura Galloway","TBA","TBA","Independent Research II","",Open,1,100,0
11975,BIOL,4913,1,Independent Study,"2","David Kittlesen","TBA","TBA","Independent Research III","",Open,0,100,0
11976,BIOL,4913,2,Independent Study,"2","David Kittlesen","TBA","TBA","Independent Research III","",Open,0,100,0
11977,BIOL,4913,3,Independent Study,"2","George Bloom","TBA","TBA","Independent Research III","",Open,0,100,0
11978,BIOL,4913,4,Independent Study,"2","George Bloom","TBA","TBA","Independent Research III","",Open,0,100,0
11979,BIOL,4913,5,Independent Study,"2","Robert Kretsinger","TBA","TBA","Independent Research III","",Open,1,100,0
11980,BIOL,4913,6,Independent Study,"2","Robert Kretsinger","TBA","TBA","Independent Research III","",Open,0,100,0
12112,BIOL,4913,7,Independent Study,"2","Laura Galloway","TBA","TBA","Independent Research III","",Open,1,100,0
11981,BIOL,4914,1,Independent Study,"2","David Kittlesen","TBA","TBA","Independent Research IV","",Open,0,100,0
11982,BIOL,4914,2,Independent Study,"2","David Kittlesen","TBA","TBA","Independent Research IV","",Open,0,100,0
11983,BIOL,4914,3,Independent Study,"2","George Bloom","TBA","TBA","Independent Research IV","",Open,0,100,0
11984,BIOL,4914,4,Independent Study,"2","George Bloom","TBA","TBA","Independent Research IV","",Open,0,100,0
11985,BIOL,4914,5,Independent Study,"2","Robert Kretsinger","TBA","TBA","Independent Research IV","",Open,0,100,0
11986,BIOL,4914,6,Independent Study,"2","Robert Kretsinger","TBA","TBA","Independent Research IV","",Open,1,100,0
12113,BIOL,4914,7,Independent Study,"2","Laura Galloway","TBA","TBA","Independent Research IV","",Open,1,100,0
12127,BIOL,4916,1,Independent Study,"2","George Bloom","TBA","TBA","Independent Research VI","",Open,1,20,0
12128,BIOL,4917,1,Independent Study,"2","George Bloom","TBA","TBA","Independent Research VII","",Open,0,30,0
12129,BIOL,4918,1,Independent Study,"2","George Bloom","TBA","TBA","Independent Research VIII","",Open,0,30,0
10869,BIOL,7510,1,Laboratory,"4","Edmund Brodie","MoTuWeThFr 8:00AM - 5:00PM","Mtn Lake Biological Station","Field Biology at Mountain Lake Biological Station","Fish Ecology",Open,0,12,0
10870,BIOL,7510,2,Laboratory,"4","Edmund Brodie","MoTuWeThFr 8:00AM - 5:00PM","Mtn Lake Biological Station","Field Biology at Mountain Lake Biological Station","Invasive Species",Open,0,12,0
10871,BIOL,7510,3,Laboratory,"4","Edmund Brodie","MoTuWeThFr 8:00AM - 5:00PM","Mtn Lake Biological Station","Field Biology at Mountain Lake Biological Station","Plant Conservation & Diversity",Open,1,12,0
10872,BIOL,7510,4,Laboratory,"4","Edmund Brodie","MoTuWeThFr 8:00AM - 5:00PM","Mtn Lake Biological Station","Field Biology at Mountain Lake Biological Station","Field Biology for Science Educ",Open,0,12,0
10873,BIOL,7510,5,Laboratory,"3","Edmund Brodie","MoTuWeThFr 8:00AM - 5:00PM","Mtn Lake Biological Station","Field Biology at Mountain Lake Biological Station","Field Herpetology",Open,1,12,0
12093,BIOL,9999,1,Independent Study,"1 - 12","Jay Hirsh","TBA","TBA","Non-Topical Research","",Open,1,50,0
12234,BIOL,9999,2,Independent Study,"1 - 12","Laura Galloway","TBA","TBA","Non-Topical Research","",Open,1,50,0
